frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y,pred_label,pred_conf
1563,52.09987261613692,800.0408325195312,195.406982421875,809.2261962890625,184.3355407714844,786.2908935546875,187.11517333984372,821.9703979492188,186.922119140625,762.6405639648438,190.51922607421875,834.1774291992188,246.82131958007807,754.3056640625,229.3255615234375,851.319091796875,316.2641296386719,734.9180297851562,194.18508911132807,845.7918701171875,383.4390563964844,753.1792602539062,118.87320709228516,822.3216552734375,411.3435974121094,769.7504272460938,410.7120666503906,810.6179809570312,533.77294921875,776.4776000976562,552.2074584960938,792.4007568359375,655.668212890625,772.0542602539062,677.781005859375,Vrikshasana,0.582312
1564,52.13320586797066,800.396728515625,194.84092712402344,809.4305419921875,183.8837890625,786.671142578125,186.7267303466797,821.6821899414062,186.8390350341797,762.7252197265625,190.57940673828125,833.8956909179688,246.7324981689453,754.07470703125,230.5598602294922,851.1737670898438,314.9625244140625,734.3672485351562,197.75987243652344,846.5327758789062,383.5912170410156,752.4239501953125,126.38963317871094,823.0211791992188,412.4162902832031,770.6463623046875,412.2934875488281,810.5516967773438,535.3121337890625,776.7796020507812,554.3974609375,791.391357421875,656.0670166015625,772.1239624023438,679.1829833984375,Vrikshasana,0.60860825
1565,52.1665391198044,799.9873046875,194.69287109375,809.3397827148438,183.8127593994141,786.421630859375,186.60287475585935,821.9186401367188,186.8131561279297,763.0709228515625,190.50827026367188,834.0504760742188,245.91848754882807,754.2479858398438,231.1435546875,851.2943115234375,312.0895080566406,734.3414306640625,198.47634887695312,846.9861450195312,384.2034301757813,752.416015625,128.59335327148438,822.6260986328125,412.6330871582031,770.2472534179688,413.1537780761719,812.2195434570312,534.8585205078125,777.0833129882812,555.1318359375,792.3901977539062,655.9061279296875,772.071533203125,680.8519897460938,Vrikshasana,0.6328438
1566,52.19987237163814,800.4727783203125,194.9079742431641,809.5236206054688,183.77859497070312,786.6249389648438,186.75582885742188,821.8728637695312,186.43284606933597,762.5912475585938,190.62942504882807,833.4586181640625,245.80870056152344,754.2594604492188,230.90472412109372,850.6868896484375,313.0021057128906,733.9735717773438,200.62356567382807,847.2503662109375,381.03167724609375,751.953369140625,132.9873504638672,822.6779174804688,411.2176208496094,770.5336303710938,411.7021789550781,812.3883056640625,532.6203002929688,777.44287109375,552.7293090820312,794.3335571289062,655.6095581054688,771.7266235351562,680.0861206054688,Vrikshasana,0.6539473
1567,52.23320562347188,800.3662109375,194.94607543945312,809.2611694335938,183.81414794921875,786.5654907226562,186.8207244873047,821.6036987304688,186.47738647460935,762.757568359375,190.6594696044922,833.8861694335938,246.7124481201172,753.91455078125,231.1562042236328,851.427001953125,315.5167541503906,732.665283203125,203.86349487304688,846.5037231445312,382.2395629882813,751.3843994140625,141.185302734375,822.9404907226562,412.5496520996094,770.431396484375,412.6083984375,811.7086181640625,534.65380859375,777.3202514648438,554.0919189453125,793.600341796875,656.6309204101562,771.5244140625,680.7127685546875,Vrikshasana,0.67235935
1568,52.26653887530562,800.1289672851562,194.9142303466797,809.2353515625,183.8765563964844,786.4263916015625,186.76043701171875,821.8964233398438,186.6919860839844,762.9525756835938,190.51080322265625,834.2765502929688,246.9942321777344,753.8702392578125,231.2332305908203,851.63671875,315.9277038574219,732.444580078125,204.4630279541016,846.1113891601562,383.03363037109375,751.8975830078125,142.80003356933594,823.60693359375,412.6857299804688,770.8231201171875,412.7248840332031,812.2235717773438,535.026611328125,777.4327392578125,554.762451171875,793.3929443359375,655.592041015625,771.7998657226562,680.6358642578125,Vrikshasana,0.68623847
1569,52.299872127139366,800.1408081054688,194.84022521972656,808.9525756835938,183.7499237060547,786.3458251953125,186.63629150390625,821.393310546875,186.49215698242188,762.6563110351562,190.45361328125,833.95849609375,247.4635162353516,753.7276000976562,231.2948455810547,851.3883666992188,318.46142578125,732.3759155273438,208.1201934814453,845.900146484375,380.8525390625,751.977783203125,147.1265106201172,823.3343505859375,412.3855285644531,770.664306640625,411.99420166015625,811.0445556640625,535.9280395507812,777.23486328125,554.3084716796875,793.0728759765625,655.894287109375,771.177734375,678.6432495117188,Vrikshasana,0.6969674
1570,52.33320537897311,799.9688110351562,195.07894897460935,808.8767700195312,183.86753845214844,786.12060546875,186.51171875,821.4368896484375,186.0786590576172,762.0769653320312,189.6998748779297,833.484130859375,246.7918243408203,753.2727661132812,230.88449096679688,851.2743530273438,319.9428405761719,732.1886596679688,213.0701141357422,846.4265747070312,378.016357421875,751.7271118164062,152.0064239501953,822.6317749023438,411.3597412109375,769.9713134765625,410.9478759765625,811.076904296875,535.4284057617188,777.42333984375,553.5156860351562,792.8363037109375,656.8365478515625,770.6220703125,679.0572509765625,Vrikshasana,0.70376873
1571,52.36653863080684,800.1036376953125,194.88446044921875,809.1439819335938,183.7864532470703,786.3242797851562,186.4614715576172,821.9189453125,186.41943359375,762.62890625,189.91287231445312,834.12939453125,247.44781494140625,753.6079711914062,230.7875061035156,851.7753295898438,319.7237548828125,732.40576171875,208.72735595703125,846.5415649414062,378.8733520507813,753.1370849609375,145.03297424316406,823.468994140625,412.1307678222656,770.5430908203125,411.6952819824219,811.5433349609375,535.1796875,777.2589721679688,554.0281372070312,793.31494140625,654.7328491210938,771.05419921875,678.2887573242188,Vrikshasana,0.70698076
1572,52.39987188264059,799.8430786132812,194.7587890625,808.7728271484375,183.6322021484375,786.0631103515625,186.50845336914065,821.7308959960938,186.3198699951172,763.0946044921875,190.3373870849609,834.578369140625,247.67210388183597,753.9962158203125,231.3113250732422,851.3185424804688,320.2172546386719,730.2413940429688,210.31561279296875,846.192138671875,379.1423645019531,749.8487548828125,147.8798370361328,823.7760620117188,411.8177795410156,770.9558715820312,411.3489074707031,810.8637084960938,535.552978515625,777.2283325195312,553.8074340820312,792.4705810546875,655.8085327148438,770.4840698242188,678.4109497070312,Vrikshasana,0.70632535
1573,52.43320513447433,799.9796142578125,194.3966217041016,808.7911987304688,183.1617584228516,786.099365234375,186.35882568359372,821.8231811523438,185.87667846679688,763.4240112304688,190.65213012695312,835.1478271484375,247.35379028320312,754.5269775390625,231.8489532470703,851.5327758789062,319.2345275878906,730.2508544921875,211.9899139404297,845.4947509765625,378.9981994628906,749.9231567382812,153.48748779296875,823.7274169921875,411.56396484375,770.8532104492188,411.3038330078125,810.9940185546875,535.3217163085938,776.9871826171875,553.7755126953125,793.2247314453125,655.9522094726562,769.83935546875,678.9015502929688,Vrikshasana,0.7005368
1574,52.46653838630807,799.6769409179688,194.54367065429688,808.9234008789062,183.42974853515625,786.35888671875,186.0256805419922,821.810302734375,185.63706970214844,765.6053466796875,189.83470153808597,834.93359375,249.89178466796875,753.125732421875,233.44537353515625,849.5108032226562,319.5152282714844,728.6990356445312,218.2158966064453,845.9142456054688,383.6135864257813,754.8250732421875,168.03564453125,820.2208251953125,418.3283996582031,768.2122802734375,416.8455200195313,812.4732055664062,536.9674682617188,774.6010131835938,551.5338134765625,799.9368896484375,656.9880981445312,772.0333251953125,676.95556640625,Vrikshasana,0.6899659
1575,52.499871638141805,800.3584594726562,194.7811279296875,809.421630859375,183.5368194580078,786.5404663085938,186.428955078125,822.4329833984375,186.0248870849609,763.29248046875,189.9705352783203,835.1102905273438,247.39810180664065,754.3565673828125,230.61651611328125,851.9585571289062,320.1974792480469,732.1158447265625,208.3038482666016,845.0818481445312,379.3230895996094,751.5931396484375,145.2930450439453,823.45654296875,412.0386047363281,770.3101806640625,411.3807067871094,811.0657348632812,535.4745483398438,776.0741577148438,553.8961791992188,793.8344116210938,656.0032958984375,769.9862060546875,679.3045043945312,Vrikshasana,0.6735287
1576,52.53320488997555,799.1900634765625,194.82177734375,808.3936157226562,183.52542114257807,785.71435546875,186.30810546875,821.5147705078125,185.1163330078125,765.2572021484375,189.95050048828125,834.8421630859375,248.5566864013672,753.8626708984375,233.29714965820312,848.8137817382812,317.32293701171875,729.927734375,218.65447998046875,846.7645874023438,381.2248840332031,755.369873046875,168.1483154296875,820.0498046875,418.3444213867188,768.4541625976562,417.1719055175781,812.7352905273438,537.59765625,774.8558959960938,551.8084106445312,800.3132934570312,658.2001342773438,771.1912231445312,676.8502197265625,Vrikshasana,0.6529609
1577,52.56653814180929,799.724853515625,194.82884216308597,808.6766357421875,183.54946899414065,785.9642333984375,186.4886932373047,821.8018188476562,185.65196228027344,763.3544921875,189.92518615722656,834.8226928710938,246.65679931640625,754.8060913085938,230.9281768798828,851.4168090820312,318.42431640625,731.8804931640625,212.00067138671875,846.3676147460938,377.2727661132813,751.2879028320312,154.07537841796875,823.2883911132812,411.73583984375,770.73388671875,411.1886596679688,811.0673828125,536.3463745117188,776.7279052734375,553.770751953125,793.8284301757812,657.1836547851562,769.4530029296875,678.7122802734375,Vrikshasana,0.6284815
1578,52.59987139364303,799.686767578125,194.55653381347656,808.8909301757812,183.36782836914065,786.00341796875,186.13397216796875,822.3410034179688,185.8687438964844,763.5355834960938,189.6009979248047,835.3944091796875,247.6187896728516,754.8064575195312,230.2344665527344,852.0061645507812,320.3190612792969,731.3118286132812,208.08090209960935,845.3983154296875,380.6082153320313,749.4324340820312,148.80047607421875,823.3761596679688,412.0697021484375,770.4666748046875,410.9220886230469,811.0250854492188,536.0836791992188,776.28076171875,553.0953369140625,794.1792602539062,657.1580200195312,770.029052734375,678.7037963867188,Vrikshasana,0.6018276
1579,52.63320464547677,799.0248413085938,194.43707275390625,808.6925659179688,183.36956787109372,785.8112182617188,185.7695159912109,822.1452026367188,185.4489288330078,765.5278930664062,189.1661071777344,835.0086059570312,249.1883087158203,753.7064819335938,231.8780212402344,848.826171875,317.2289733886719,729.518310546875,209.82948303222656,846.3856201171875,382.791748046875,752.4671020507812,152.2931671142578,820.1782836914062,418.2468566894531,768.304443359375,416.5031127929688,812.8313598632812,536.5267944335938,773.5700073242188,550.6058959960938,800.7985229492188,656.2178955078125,771.6448974609375,675.415771484375,Vrikshasana,0.5737522
1580,52.66653789731051,799.0228881835938,194.4639129638672,808.6902465820312,183.3422088623047,785.7542724609375,185.7989044189453,822.23828125,185.3041229248047,765.6212158203125,189.13671875,835.2609252929688,249.0946502685547,754.0262451171875,231.16705322265625,848.3761596679688,316.98785400390625,730.3103637695312,204.8224639892578,845.7628173828125,384.7399291992188,752.7230834960938,142.497314453125,820.079833984375,418.3621215820313,768.1089477539062,416.4517822265625,813.822998046875,536.7886962890625,773.9139404296875,550.5450439453125,801.144287109375,657.038818359375,771.4125366210938,675.6576538085938,Vrikshasana,0.5450661
1581,52.69987114914425,799.0888671875,194.3320159912109,808.6076049804688,183.1987762451172,785.77685546875,185.9293670654297,821.9464721679688,185.07669067382807,765.6134643554688,189.52191162109372,835.2212524414062,248.10562133789065,753.9832763671875,231.6349639892578,848.1744995117188,313.3912353515625,730.6082763671875,203.75445556640625,844.9176635742188,383.8376159667969,751.9115600585938,141.9088897705078,819.9260864257812,417.6104431152344,767.9847412109375,416.2498168945313,814.1586303710938,535.5369873046875,774.030029296875,549.8226928710938,800.8949584960938,656.479736328125,771.718994140625,675.889892578125,Vrikshasana,0.51619196
1582,52.733204400978,799.3998413085938,194.4624786376953,809.0382080078125,183.3334197998047,786.1177978515625,185.9470367431641,822.3615112304688,185.27609252929688,765.8519897460938,189.4595642089844,835.3214111328125,248.351806640625,753.9663696289062,232.2921142578125,847.9567260742188,312.94561767578125,730.9841918945312,206.70819091796875,845.17333984375,385.2704162597656,753.2059326171875,149.24822998046875,819.6451416015625,418.4568481445313,767.6890869140625,417.0719604492188,813.8370971679688,536.6728515625,773.342041015625,550.4263916015625,800.2826538085938,658.0017700195312,771.0137329101562,676.7831420898438,Tadasana,0.51145846
1583,52.766537652811735,799.56494140625,194.50857543945312,809.0731811523438,183.3310089111328,786.1639404296875,185.7813415527344,822.3265380859375,185.0905303955078,765.4462890625,189.19210815429688,835.1644287109375,248.0647735595703,754.0177001953125,232.17544555664065,848.239990234375,317.1679382324219,731.019775390625,216.12522888183597,844.5120239257812,382.3077392578125,754.3084716796875,162.85491943359375,819.4920654296875,417.4444580078125,767.5217895507812,415.8400268554688,813.9191284179688,536.471435546875,773.7603149414062,549.607177734375,801.01416015625,658.896728515625,770.2093505859375,676.4365234375,Tadasana,0.5407048
1584,52.79987090464547,799.6287231445312,194.55230712890625,808.9971313476562,183.3394775390625,786.2000122070312,185.70730590820312,821.954345703125,184.89633178710935,764.898681640625,188.8074493408203,835.0717163085938,247.982421875,753.1558837890625,231.47677612304688,849.1066284179688,317.9280090332031,729.6009521484375,214.4136962890625,843.9208374023438,382.7580261230469,751.4609375,159.82696533203125,819.5032958984375,418.1296997070313,767.0877075195312,416.2893676757813,813.8773193359375,537.780517578125,773.3378295898438,550.9256591796875,800.7564697265625,659.33837890625,769.4874877929688,676.7966918945312,Tadasana,0.57022274
1585,52.83320415647922,799.6519165039062,194.3941802978516,808.96044921875,183.23887634277344,786.20458984375,185.578125,821.7158813476562,184.79330444335935,764.5951538085938,188.6496124267578,833.8743286132812,247.20188903808597,753.20703125,231.26107788085935,848.38134765625,317.1135559082031,729.5623168945312,219.0248260498047,845.2463989257812,377.5748291015625,752.232666015625,169.70379638671875,819.0508422851562,415.6642150878906,767.46484375,414.11322021484375,813.5569458007812,534.6323852539062,774.3603515625,548.3707885742188,800.9249877929688,658.4258422851562,770.2633666992188,677.2260131835938,Tadasana,0.60006046
1586,52.86653740831296,799.4221801757812,194.8061370849609,809.09521484375,183.740966796875,786.1549072265625,185.7590484619141,822.0426635742188,185.0980682373047,764.5838012695312,188.2164306640625,833.423583984375,246.84967041015625,753.1943969726562,231.1267547607422,847.99169921875,316.3324584960937,729.9354858398438,219.92271423339844,845.6809692382812,377.1812438964844,751.8450317382812,171.07321166992188,818.7560424804688,415.9392700195313,767.5363159179688,414.5313720703125,813.0931396484375,535.3712768554688,774.245849609375,549.6176147460938,800.302734375,657.6995849609375,770.8231811523438,677.451904296875,Tadasana,0.63029295
1587,52.899870660146696,799.4544677734375,194.5738220214844,809.1779174804688,183.53909301757807,786.1552124023438,185.6634063720703,821.9946899414062,184.8685607910156,764.4271850585938,188.26657104492188,833.0897827148438,245.56040954589844,753.6559448242188,232.2281951904297,847.4923706054688,310.0906982421875,735.3134155273438,221.40460205078125,846.720458984375,378.4811401367188,759.8858032226562,179.38975524902344,818.00146484375,416.8381042480469,767.2477416992188,416.0093078613281,812.6569213867188,536.8093872070312,773.8086547851562,550.43701171875,799.275634765625,659.6444091796875,771.0438842773438,678.0860595703125,Tadasana,0.66087466
1588,52.93320391198044,799.3274536132812,194.4989318847656,809.37158203125,183.7078857421875,786.1781616210938,185.7837829589844,822.177734375,184.85476684570312,764.5985717773438,188.3736267089844,832.4594116210938,241.54373168945312,754.179443359375,233.8085479736328,846.0488891601562,293.27691650390625,739.6243286132812,226.62437438964844,843.210205078125,354.0947265625,764.9475708007812,192.5126953125,817.72509765625,415.86517333984375,767.5746459960938,416.6918640136719,812.6034545898438,537.1282348632812,773.8572387695312,551.3274536132812,798.0099487304688,661.5496215820312,772.2562255859375,681.396728515625,Tadasana,0.69179076
1589,52.96653716381418,799.4417114257812,194.1744384765625,809.2715454101562,183.6128845214844,786.2330322265625,185.8472442626953,821.3972778320312,184.2942352294922,764.3214111328125,188.6765899658203,831.0028686523438,234.7943420410156,754.4501953125,234.9801025390625,843.6807250976562,262.6207580566406,743.260009765625,228.5973663330078,837.9078369140625,294.39093017578125,767.0846557617188,196.71514892578125,817.8847045898438,412.7658996582031,768.3955078125,415.8134765625,813.070556640625,535.567626953125,774.1856079101562,549.2365112304688,798.0726928710938,661.22900390625,773.150146484375,680.6519775390625,Tadasana,0.7229844
1590,52.99987041564792,799.6047973632812,193.9320526123047,808.8596801757812,183.586181640625,786.5185546875,186.2166290283203,819.8082885742188,184.32850646972656,764.5017700195312,189.43331909179688,830.4763793945312,230.6469268798828,753.3602294921875,232.88864135742188,842.6616821289062,230.07476806640625,738.367919921875,196.35470581054688,829.696044921875,228.7188415527344,753.1453247070312,131.0543212890625,819.7431640625,412.5852661132813,769.3836669921875,416.6640625,814.5555419921875,534.6260986328125,773.1157836914062,549.102294921875,798.746826171875,659.9072875976562,773.4840087890625,681.1912231445312,Tadasana,0.75425583
1591,53.03320366748167,799.0877685546875,193.45513916015625,808.4769897460938,183.5905303955078,786.3186645507812,185.66534423828125,819.0565185546875,184.6765899658203,764.1376953125,188.9553680419922,828.454345703125,226.30577087402344,753.0974731445312,233.66407775878903,841.4353637695312,198.7303771972656,739.7450561523438,197.80349731445312,820.0297241210938,159.5200653076172,753.27197265625,133.01467895507812,819.2268676757812,411.82037353515625,769.556396484375,416.6190185546875,814.0332641601562,535.9623413085938,773.5455322265625,549.2131958007812,797.7258911132812,660.9296875,775.1022338867188,682.2966918945312,Tadasana,0.78528
1592,53.0665369193154,798.2844848632812,193.57049560546875,807.7278442382812,183.4812469482422,785.3977661132812,186.1913604736328,819.1926879882812,184.3290557861328,764.6832275390625,189.6509552001953,829.6738891601562,228.0452117919922,753.0873413085938,232.7187957763672,840.9315795898438,210.7474822998047,733.8707885742188,193.07437133789065,823.5443115234375,183.72390747070312,746.2190551757812,125.74372863769533,819.7483520507812,410.88519287109375,769.8421020507812,415.52825927734375,812.57373046875,533.7709350585938,773.8508911132812,548.6212158203125,796.2139892578125,656.8944091796875,775.7510986328125,680.6653442382812,Tadasana,0.8153155
1593,53.09987017114914,797.8573608398438,194.0112152099609,807.460693359375,183.1448516845703,784.7676391601562,185.8475341796875,819.781494140625,184.24951171875,763.7447509765625,188.61557006835935,830.8084716796875,242.07716369628903,753.284423828125,231.1123046875,843.6593017578125,297.737548828125,733.8978271484375,204.34982299804688,845.11669921875,367.44378662109375,748.6914672851562,141.29945373535156,817.8728637695312,415.6618347167969,768.530029296875,416.3439025878906,810.1347045898438,534.309814453125,774.0289916992188,550.3168334960938,794.2028198242188,657.3878784179688,774.1055908203125,679.350830078125,Tadasana,0.84373385
1594,53.13320342298288,797.5951538085938,193.4651641845703,807.502197265625,183.32516479492188,784.8186645507812,185.79641723632807,819.3255615234375,183.67611694335935,763.8489990234375,188.44515991210935,828.726318359375,226.8773956298828,753.2196044921875,232.29103088378903,840.1273193359375,219.71331787109372,735.288330078125,203.6419982910156,825.4215698242188,205.48670959472656,745.5838012695312,144.13294982910156,819.1712036132812,408.6557312011719,769.9405517578125,413.7359313964844,812.5927124023438,531.0912475585938,773.4031372070312,547.6968383789062,795.8574829101562,655.7314453125,774.909423828125,682.3330688476562,Tadasana,0.87025464
1595,53.16653667481663,797.2628784179688,192.8441162109375,806.8471069335938,182.95034790039065,784.6301879882812,185.50094604492188,818.3508911132812,183.6630859375,763.9751586914062,188.9005584716797,828.9891967773438,224.76893615722656,752.093994140625,233.7555084228516,842.3004150390625,197.3861083984375,732.1887817382812,201.3863067626953,821.0776977539062,162.30128479003906,741.2737426757812,144.4511260986328,819.5969848632812,409.1920471191406,769.4972534179688,414.7637023925781,813.2666625976562,531.9705810546875,773.2325439453125,547.4053344726562,796.4098510742188,656.0663452148438,775.503662109375,681.9589233398438,Tadasana,0.89478564
1596,53.199869926650365,797.3128051757812,192.71484375,807.0408325195312,183.0006103515625,784.82861328125,185.15904235839844,818.41552734375,183.89935302734372,763.7490234375,188.34942626953125,828.336181640625,224.10757446289065,751.705322265625,233.6805419921875,841.6942749023438,192.3810577392578,732.731201171875,201.6929473876953,817.8873291015625,151.35447692871094,741.7108154296875,144.5491180419922,819.7404174804688,409.7456970214844,769.5368041992188,415.3514404296875,813.795654296875,532.6368408203125,772.8841552734375,547.9251098632812,796.7913818359375,656.5526123046875,775.2745361328125,682.4047241210938,Tadasana,0.9162672
1597,53.2332031784841,797.229248046875,193.0005645751953,806.8190307617188,183.35179138183597,784.8005981445312,185.39645385742188,817.8546142578125,184.27749633789065,763.2923583984375,188.6739196777344,827.5455322265625,223.2893218994141,751.0305786132812,234.5901031494141,842.5635375976562,180.1570587158203,732.4130859375,199.5211181640625,816.609375,127.81342315673828,739.15478515625,141.50559997558594,819.2710571289062,411.3205261230469,769.130126953125,417.1021423339844,813.3231201171875,533.6863403320312,772.6514282226562,548.137939453125,797.4738159179688,658.4905395507812,776.2722778320312,683.1513061523438,Tadasana,0.93521893
1598,53.26653643031785,797.2646484375,193.0665435791016,806.9200439453125,183.3175201416016,784.6734619140625,185.6656494140625,818.1671142578125,184.07521057128903,763.4533081054688,188.89944458007807,827.7943115234375,223.78343200683597,752.5003051757812,233.3983917236328,839.8327026367188,195.3376922607422,735.66748046875,201.04380798339844,817.7609252929688,159.18545532226562,743.1658935546875,141.1726531982422,819.3898315429688,409.3884887695313,769.75390625,415.0871887207031,813.7777709960938,531.8677368164062,772.5718994140625,547.11767578125,797.235107421875,657.155517578125,774.8349609375,682.6090698242188,Tadasana,0.9498607
1599,53.29986968215159,796.9108276367188,192.9004821777344,806.6422119140625,183.26626586914065,784.3663330078125,185.3516540527344,817.837646484375,184.23448181152344,763.0491333007812,188.70718383789065,827.12890625,222.7859649658203,752.0462036132812,233.7569122314453,840.0079345703125,181.9097900390625,736.4769897460938,197.47747802734372,815.81494140625,130.84576416015625,742.8566284179688,133.47158813476562,818.5711669921875,410.8973083496094,768.9574584960938,416.4909362792969,813.1297607421875,533.9623413085938,772.1377563476562,547.3178100585938,797.39599609375,659.233154296875,775.9010009765625,682.0153198242188,Tadasana,0.961871
1600,53.333202933985326,796.9929809570312,192.9213714599609,806.62841796875,183.24087524414065,784.4320068359375,185.59202575683597,817.9252319335938,184.3347320556641,763.7307739257812,189.17694091796875,827.8726806640625,223.85997009277344,751.7815551757812,233.9001922607422,839.5973510742188,183.41506958007807,734.03662109375,193.8169860839844,816.2332763671875,135.0529022216797,742.6923217773438,128.35015869140625,819.4912109375,410.7569274902344,769.3407592773438,416.3596801757813,813.4782104492188,533.4490356445312,772.0319213867188,547.1808471679688,797.2504272460938,657.1560668945312,775.660888671875,680.7137451171875,Tadasana,0.97066367
1601,53.36653618581907,796.7117919921875,192.8511962890625,806.6115112304688,183.4934234619141,784.4464111328125,185.50198364257807,818.0794677734375,185.00279235839844,764.09619140625,189.01980590820312,827.6085205078125,223.4771728515625,751.587890625,233.0456695556641,839.1690063476562,175.49880981445312,733.9332275390625,185.20672607421875,811.37646484375,120.25176239013672,744.7858276367188,113.41613006591795,819.4891967773438,410.7617492675781,769.1787109375,416.3498229980469,813.7254638671875,532.27587890625,772.0053100585938,546.9383544921875,796.785400390625,656.542724609375,776.3779907226562,681.8775024414062,Tadasana,0.97760326
1602,53.39986943765281,796.7523193359375,192.7543182373047,806.6408081054688,183.19581604003903,784.3142700195312,185.5195770263672,818.2145385742188,184.5257568359375,764.0645751953125,189.12954711914065,827.7158813476562,223.9100646972656,752.20458984375,233.15072631835935,838.4749145507812,183.37384033203125,734.431884765625,187.92539978027344,813.7317504882812,137.0166015625,744.997314453125,117.58364868164062,819.4392700195312,410.0084838867188,769.69287109375,415.8117370605469,812.7814331054688,532.3268432617188,772.8060913085938,547.9447021484375,795.6255493164062,656.759765625,776.9113159179688,683.1993408203125,Tadasana,0.98268294
1603,53.43320268948655,796.8173828125,192.9268493652344,806.5938720703125,183.4741668701172,784.42626953125,185.6329040527344,817.8902587890625,185.00099182128903,763.8333129882812,189.3424072265625,826.8558959960938,223.59364318847656,751.7584228515625,233.4148712158203,838.8148193359375,171.7243194580078,734.29931640625,182.262939453125,810.9093627929688,112.64723205566406,746.118896484375,108.74118041992188,819.2388916015625,411.9248046875,769.6206665039062,417.7906188964844,812.226806640625,533.275390625,772.9659423828125,549.023193359375,795.567626953125,657.4000244140625,777.5570068359375,684.020263671875,Tadasana,0.98674697
1604,53.466535941320295,796.9659423828125,192.9408721923828,806.7402954101562,183.48617553710935,784.5178833007812,185.65460205078125,817.9183959960938,185.11886596679688,763.6421508789062,189.39093017578125,826.4677734375,224.00161743164065,752.1056518554688,233.2271881103516,838.1844482421875,172.90142822265625,735.9229736328125,180.2017364501953,810.50537109375,113.614990234375,747.1541137695312,103.83533477783205,819.3001708984375,412.1304626464844,770.063720703125,417.8793029785156,811.6780395507812,534.0799560546875,773.18115234375,549.9292602539062,795.533203125,657.3394775390625,778.3900756835938,684.1539916992188,Tadasana,0.989756
1605,53.499869193154034,796.8242797851562,192.78997802734372,806.9784545898438,183.3630523681641,784.326416015625,185.22586059570312,818.4886474609375,185.08697509765625,763.163330078125,188.87173461914065,826.1273803710938,223.4842071533203,752.6194458007812,233.23377990722656,837.1612548828125,174.7188262939453,738.5770874023438,184.0518493652344,809.8699951171875,115.26726531982422,748.1926879882812,105.80623626708984,818.5267944335938,411.9963684082031,769.5899047851562,417.71673583984375,811.5911254882812,533.8353271484375,772.6140747070312,549.1099853515625,795.4716186523438,656.6172485351562,778.0056762695312,682.1199340820312,Tadasana,0.9921635
1606,53.53320244498777,797.6478881835938,192.96038818359372,807.5079345703125,183.32501220703125,785.0564575195312,185.41151428222656,818.4008178710938,184.74496459960935,763.1044311523438,188.96734619140625,825.5568237304688,223.83901977539065,752.8463745117188,234.00881958007807,837.7224731445312,178.30682373046875,739.6380615234375,188.0951995849609,812.207275390625,122.79551696777344,748.1349487304688,113.87177276611328,817.9093627929688,412.1998596191406,769.8206176757812,418.1452331542969,809.1235961914062,533.9991455078125,772.6016845703125,550.1121826171875,793.8846435546875,657.8995361328125,778.4608764648438,684.4842529296875,Tadasana,0.99400264
1607,53.56653569682152,797.44873046875,193.1532440185547,807.5238647460938,183.55511474609372,784.9158935546875,185.6282196044922,818.8641357421875,185.1100006103516,763.3973999023438,189.19862365722656,826.3553466796875,224.37533569335935,752.3236694335938,234.2078399658203,839.1261596679688,176.97755432128906,736.909912109375,186.7146148681641,813.7575073242188,121.3505859375,747.0386352539062,114.50181579589844,818.4332885742188,411.9267578125,769.61181640625,417.8964538574219,809.6155395507812,533.5887451171875,771.922607421875,550.3576049804688,794.0695190429688,656.6681518554688,777.7059936523438,684.7688598632812,Tadasana,0.99550813
1608,53.599868948655256,797.8082275390625,193.3384552001953,807.8292236328125,183.69674682617188,785.1419677734375,185.90347290039065,819.2368774414062,185.33192443847656,763.72314453125,189.6344451904297,827.2675170898438,225.1490020751953,752.083251953125,234.5048675537109,839.1282958984375,177.9501495361328,735.6871948242188,185.20870971679688,814.483154296875,124.70030212402344,746.4625854492188,112.82679748535156,819.3823852539062,412.0816650390625,770.03955078125,417.9371948242188,810.1549072265625,534.8394775390625,772.6668090820312,550.9552612304688,793.8119506835938,658.0913696289062,778.6824340820312,685.3182373046875,Tadasana,0.9965616
1609,53.633202200489,797.7453002929688,193.4598693847656,807.6664428710938,183.86181640625,785.1375122070312,185.9483184814453,818.9251098632812,185.70741271972656,763.7238159179688,189.8048858642578,827.3563842773438,226.40237426757807,751.604736328125,235.3759765625,839.8152465820312,179.63490295410156,735.2069702148438,187.2191925048828,815.7085571289062,126.80940246582033,745.5983276367188,116.72354125976562,819.010986328125,413.6739807128906,769.550048828125,419.1027221679688,809.4059448242188,536.9043579101562,772.3328247070312,551.3279418945312,793.7080688476562,660.1214599609375,779.0950927734375,684.5867309570312,Tadasana,0.9974818
